               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 507,            0.010636,           0.0034096,                   0,             0.99781,             0.99926,             0.99487,             0.94409,           0.0074284,           0.0020554,                   0,            0.001651,            0.001651,            0.001651
                 508,            0.010647,           0.0034481,                   0,             0.99781,             0.99926,             0.99488,             0.94444,           0.0074193,           0.0020535,                   0,           0.0016345,           0.0016345,           0.0016345
                 509,            0.010498,           0.0033962,                   0,             0.99781,             0.99926,             0.99488,             0.94447,           0.0074101,           0.0020514,                   0,            0.001618,            0.001618,            0.001618
                 510,            0.010552,           0.0034036,                   0,             0.99783,             0.99926,             0.99488,             0.94456,            0.007405,           0.0020498,                   0,           0.0016015,           0.0016015,           0.0016015
                 511,            0.010512,            0.003341,                   0,             0.99785,             0.99926,             0.99488,             0.94455,            0.007397,           0.0020478,                   0,            0.001585,            0.001585,            0.001585
                 512,            0.010466,           0.0033603,                   0,             0.99786,             0.99926,             0.99488,             0.94445,           0.0073883,           0.0020458,                   0,           0.0015685,           0.0015685,           0.0015685
                 513,             0.01044,           0.0033355,                   0,             0.99789,             0.99926,             0.99488,             0.94483,           0.0073829,           0.0020443,                   0,            0.001552,            0.001552,            0.001552
                 514,            0.010439,           0.0033529,                   0,             0.99791,             0.99926,             0.99488,             0.94484,           0.0073793,           0.0020423,                   0,           0.0015355,           0.0015355,           0.0015355
                 515,            0.010426,            0.003323,                   0,             0.99779,             0.99926,             0.99488,             0.94506,           0.0073741,           0.0020405,                   0,            0.001519,            0.001519,            0.001519
                 516,            0.010311,           0.0033165,                   0,             0.99779,             0.99926,             0.99489,             0.94509,           0.0073687,           0.0020386,                   0,           0.0015025,           0.0015025,           0.0015025
                 517,            0.010228,           0.0032871,                   0,              0.9978,             0.99926,             0.99489,             0.94545,           0.0073616,           0.0020365,                   0,            0.001486,            0.001486,            0.001486
                 518,            0.010479,           0.0033359,                   0,             0.99793,             0.99926,             0.99489,             0.94569,           0.0073543,           0.0020346,                   0,           0.0014695,           0.0014695,           0.0014695
                 519,            0.010312,           0.0033321,                   0,             0.99779,             0.99927,             0.99489,             0.94557,           0.0073505,           0.0020327,                   0,            0.001453,            0.001453,            0.001453
                 520,            0.010257,           0.0032732,                   0,              0.9978,             0.99926,             0.99489,             0.94555,            0.007343,           0.0020307,                   0,           0.0014365,           0.0014365,           0.0014365
                 521,            0.010336,           0.0033432,                   0,             0.99787,             0.99926,             0.99489,             0.94564,           0.0073334,           0.0020287,                   0,             0.00142,             0.00142,             0.00142
                 522,            0.010322,           0.0033022,                   0,             0.99791,             0.99928,             0.99489,             0.94595,           0.0073266,           0.0020269,                   0,           0.0014035,           0.0014035,           0.0014035
                 523,            0.010263,           0.0032621,                   0,             0.99791,             0.99927,             0.99489,             0.94605,           0.0073205,           0.0020251,                   0,            0.001387,            0.001387,            0.001387
                 524,            0.010128,            0.003268,                   0,             0.99791,             0.99926,              0.9949,             0.94594,           0.0073167,           0.0020233,                   0,           0.0013705,           0.0013705,           0.0013705
                 525,            0.010135,           0.0033227,                   0,             0.99791,             0.99926,             0.99489,              0.9458,           0.0073116,           0.0020218,                   0,            0.001354,            0.001354,            0.001354
                 526,            0.010075,           0.0032789,                   0,             0.99792,             0.99926,              0.9949,             0.94606,           0.0073068,           0.0020197,                   0,           0.0013375,           0.0013375,           0.0013375
                 527,            0.010242,           0.0032113,                   0,             0.99794,             0.99938,              0.9949,              0.9462,           0.0073015,           0.0020179,                   0,            0.001321,            0.001321,            0.001321
                 528,            0.010081,            0.003264,                   0,             0.99794,             0.99938,              0.9949,             0.94634,           0.0072966,            0.002016,                   0,           0.0013045,           0.0013045,           0.0013045
                 529,            0.010031,           0.0032111,                   0,             0.99803,             0.99948,              0.9949,              0.9461,           0.0072904,           0.0020139,                   0,            0.001288,            0.001288,            0.001288
                 530,            0.010144,           0.0032817,                   0,             0.99803,             0.99949,              0.9949,             0.94612,           0.0072902,           0.0020125,                   0,           0.0012715,           0.0012715,           0.0012715
                 531,           0.0099789,            0.003236,                   0,             0.99803,             0.99951,              0.9949,              0.9463,           0.0072867,           0.0020109,                   0,            0.001255,            0.001255,            0.001255
                 532,           0.0099874,           0.0032283,                   0,             0.99803,             0.99954,              0.9949,             0.94633,           0.0072831,           0.0020091,                   0,           0.0012385,           0.0012385,           0.0012385
                 533,            0.010012,            0.003229,                   0,             0.99803,             0.99946,             0.99491,             0.94645,           0.0072814,           0.0020078,                   0,            0.001222,            0.001222,            0.001222
                 534,           0.0099508,           0.0032441,                   0,             0.99803,             0.99951,             0.99491,             0.94646,           0.0072792,           0.0020061,                   0,           0.0012055,           0.0012055,           0.0012055
                 535,           0.0099736,           0.0032651,                   0,             0.99806,             0.99951,             0.99491,             0.94649,           0.0072752,           0.0020045,                   0,            0.001189,            0.001189,            0.001189
                 536,            0.010005,           0.0032182,                   0,             0.99815,             0.99947,             0.99491,             0.94655,           0.0072697,           0.0020025,                   0,           0.0011725,           0.0011725,           0.0011725
                 537,            0.009931,           0.0032214,                   0,             0.99815,              0.9996,             0.99491,             0.94673,           0.0072637,           0.0020007,                   0,            0.001156,            0.001156,            0.001156
                 538,            0.009872,           0.0031922,                   0,             0.99815,             0.99959,             0.99491,             0.94664,           0.0072557,           0.0019989,                   0,           0.0011395,           0.0011395,           0.0011395
                 539,           0.0098539,           0.0032231,                   0,             0.99815,             0.99958,             0.99491,              0.9472,           0.0072481,           0.0019969,                   0,            0.001123,            0.001123,            0.001123
                 540,           0.0099877,           0.0032512,                   0,             0.99815,             0.99956,             0.99492,             0.94684,           0.0072422,           0.0019951,                   0,           0.0011065,           0.0011065,           0.0011065
                 541,           0.0097958,           0.0031693,                   0,             0.99816,             0.99951,             0.99492,             0.94686,           0.0072396,           0.0019934,                   0,             0.00109,             0.00109,             0.00109
                 542,           0.0096882,           0.0031912,                   0,             0.99818,             0.99951,             0.99492,             0.94719,           0.0072359,           0.0019917,                   0,           0.0010735,           0.0010735,           0.0010735
                 543,           0.0098549,           0.0031892,                   0,             0.99828,             0.99959,             0.99492,             0.94754,           0.0072306,           0.0019897,                   0,            0.001057,            0.001057,            0.001057
                 544,           0.0098027,           0.0031998,                   0,             0.99828,              0.9997,             0.99492,             0.94764,           0.0072187,           0.0019874,                   0,           0.0010405,           0.0010405,           0.0010405
                 545,           0.0097247,           0.0031705,                   0,             0.99828,             0.99971,             0.99492,             0.94784,           0.0072051,           0.0019852,                   0,            0.001024,            0.001024,            0.001024
                 546,           0.0097014,           0.0031158,                   0,             0.99828,             0.99971,             0.99492,             0.94817,            0.007198,           0.0019831,                   0,           0.0010075,           0.0010075,           0.0010075
                 547,           0.0096146,           0.0030976,                   0,             0.99839,             0.99975,             0.99492,             0.94872,           0.0071903,            0.001981,                   0,            0.000991,            0.000991,            0.000991
                 548,            0.009805,            0.003168,                   0,              0.9984,             0.99975,             0.99492,             0.94874,           0.0071829,           0.0019792,                   0,           0.0009745,           0.0009745,           0.0009745
                 549,           0.0096146,           0.0031297,                   0,              0.9984,             0.99973,             0.99492,             0.94924,           0.0071821,           0.0019776,                   0,            0.000958,            0.000958,            0.000958
                 550,           0.0095631,           0.0031432,                   0,              0.9984,             0.99974,             0.99492,             0.94934,           0.0071794,           0.0019764,                   0,           0.0009415,           0.0009415,           0.0009415
                 551,           0.0095631,           0.0031377,                   0,              0.9984,             0.99973,             0.99492,             0.94933,           0.0071737,           0.0019745,                   0,            0.000925,            0.000925,            0.000925
                 552,           0.0096072,           0.0031366,                   0,              0.9984,             0.99974,             0.99492,              0.9492,           0.0071717,           0.0019728,                   0,           0.0009085,           0.0009085,           0.0009085
                 553,           0.0096271,            0.003129,                   0,              0.9984,             0.99975,             0.99493,             0.94881,            0.007166,           0.0019709,                   0,            0.000892,            0.000892,            0.000892
                 554,           0.0095219,           0.0031182,                   0,              0.9984,             0.99975,             0.99493,             0.94915,           0.0071636,           0.0019695,                   0,           0.0008755,           0.0008755,           0.0008755
                 555,           0.0095085,           0.0030957,                   0,             0.99839,             0.99975,             0.99493,             0.94912,           0.0071598,           0.0019678,                   0,            0.000859,            0.000859,            0.000859
                 556,           0.0095994,           0.0030841,                   0,             0.99839,             0.99975,             0.99493,             0.94931,           0.0071543,           0.0019655,                   0,           0.0008425,           0.0008425,           0.0008425
                 557,           0.0095966,           0.0030833,                   0,              0.9984,             0.99966,             0.99493,             0.94935,           0.0071453,           0.0019634,                   0,            0.000826,            0.000826,            0.000826
                 558,           0.0094794,           0.0031212,                   0,              0.9984,             0.99967,             0.99493,             0.94942,           0.0071415,           0.0019616,                   0,           0.0008095,           0.0008095,           0.0008095
                 559,           0.0093918,           0.0030836,                   0,              0.9984,             0.99967,             0.99493,             0.94955,           0.0071349,           0.0019598,                   0,            0.000793,            0.000793,            0.000793
                 560,           0.0093044,           0.0030623,                   0,              0.9984,             0.99968,             0.99493,             0.94954,           0.0071322,           0.0019581,                   0,           0.0007765,           0.0007765,           0.0007765
                 561,           0.0093619,            0.003079,                   0,              0.9984,             0.99969,             0.99493,             0.94965,           0.0071248,           0.0019563,                   0,             0.00076,             0.00076,             0.00076
                 562,           0.0093665,           0.0030657,                   0,              0.9984,             0.99969,             0.99493,              0.9497,           0.0071212,           0.0019547,                   0,           0.0007435,           0.0007435,           0.0007435
                 563,           0.0093155,           0.0030619,                   0,              0.9984,              0.9997,             0.99493,              0.9497,            0.007117,           0.0019529,                   0,            0.000727,            0.000727,            0.000727
                 564,           0.0093473,           0.0030872,                   0,              0.9984,             0.99971,             0.99493,             0.94973,           0.0071109,           0.0019512,                   0,           0.0007105,           0.0007105,           0.0007105
                 565,            0.009256,           0.0030367,                   0,              0.9984,             0.99971,             0.99493,             0.94984,           0.0071061,           0.0019493,                   0,            0.000694,            0.000694,            0.000694
                 566,           0.0092187,           0.0030126,                   0,              0.9984,             0.99971,             0.99493,             0.94996,           0.0070994,            0.001947,                   0,           0.0006775,           0.0006775,           0.0006775
                 567,           0.0092455,           0.0030597,                   0,              0.9984,              0.9997,             0.99493,             0.94998,           0.0070985,           0.0019454,                   0,            0.000661,            0.000661,            0.000661
                 568,           0.0092537,           0.0030279,                   0,              0.9984,             0.99969,             0.99493,             0.94982,           0.0070986,           0.0019441,                   0,           0.0006445,           0.0006445,           0.0006445
                 569,           0.0093223,           0.0030728,                   0,              0.9984,             0.99969,             0.99493,             0.94982,            0.007096,           0.0019422,                   0,            0.000628,            0.000628,            0.000628
                 570,           0.0090786,           0.0030111,                   0,              0.9984,             0.99967,             0.99493,              0.9497,            0.007093,           0.0019406,                   0,           0.0006115,           0.0006115,           0.0006115
                 571,           0.0091257,           0.0029941,                   0,             0.99841,             0.99963,             0.99493,              0.9498,           0.0070938,            0.001939,                   0,            0.000595,            0.000595,            0.000595
                 572,           0.0091814,           0.0030254,                   0,              0.9985,             0.99963,             0.99493,              0.9497,           0.0070938,           0.0019376,                   0,           0.0005785,           0.0005785,           0.0005785
                 573,           0.0091998,            0.003055,                   0,             0.99851,             0.99963,             0.99494,             0.94988,            0.007092,            0.001936,                   0,            0.000562,            0.000562,            0.000562
                 574,           0.0091091,           0.0030133,                   0,             0.99855,             0.99963,             0.99494,             0.94985,           0.0070916,           0.0019346,                   0,           0.0005455,           0.0005455,           0.0005455
                 575,           0.0091236,           0.0029862,                   0,             0.99866,             0.99963,             0.99494,              0.9498,           0.0070865,           0.0019326,                   0,            0.000529,            0.000529,            0.000529
                 576,           0.0091782,           0.0030557,                   0,             0.99868,             0.99963,             0.99494,             0.94977,           0.0070877,           0.0019312,                   0,           0.0005125,           0.0005125,           0.0005125
                 577,           0.0090895,           0.0029953,                   0,             0.99882,             0.99963,             0.99494,             0.94973,            0.007093,           0.0019308,                   0,            0.000496,            0.000496,            0.000496
                 578,           0.0090192,           0.0029593,                   0,             0.99889,             0.99961,             0.99494,             0.94969,           0.0070942,           0.0019296,                   0,           0.0004795,           0.0004795,           0.0004795
                 579,           0.0090291,           0.0030212,                   0,             0.99877,             0.99964,             0.99494,             0.94993,           0.0070926,           0.0019277,                   0,            0.000463,            0.000463,            0.000463
                 580,           0.0091034,           0.0029792,                   0,             0.99878,             0.99963,             0.99494,             0.94978,            0.007088,           0.0019261,                   0,           0.0004465,           0.0004465,           0.0004465
                 581,            0.009018,           0.0029685,                   0,             0.99889,             0.99959,             0.99494,             0.94982,           0.0070845,           0.0019242,                   0,             0.00043,             0.00043,             0.00043
                 582,           0.0089765,            0.002917,                   0,             0.99889,              0.9996,             0.99494,             0.94987,           0.0070808,           0.0019226,                   0,           0.0004135,           0.0004135,           0.0004135
                 583,           0.0088836,           0.0029195,                   0,             0.99889,             0.99959,             0.99494,              0.9503,           0.0070795,           0.0019205,                   0,            0.000397,            0.000397,            0.000397
                 584,           0.0088459,           0.0029136,                   0,             0.99889,             0.99958,             0.99494,             0.95028,             0.00708,            0.001919,                   0,           0.0003805,           0.0003805,           0.0003805
                 585,           0.0089219,           0.0030026,                   0,             0.99889,             0.99957,             0.99494,             0.94985,           0.0070777,           0.0019172,                   0,            0.000364,            0.000364,            0.000364
                 586,           0.0088642,           0.0029662,                   0,             0.99889,             0.99956,             0.99494,             0.95028,           0.0070727,           0.0019152,                   0,           0.0003475,           0.0003475,           0.0003475
                 587,            0.008757,           0.0029069,                   0,             0.99889,             0.99955,             0.99494,              0.9504,           0.0070684,           0.0019132,                   0,            0.000331,            0.000331,            0.000331
                 588,           0.0088379,           0.0029604,                   0,             0.99889,             0.99953,             0.99494,             0.95052,           0.0070669,           0.0019116,                   0,           0.0003145,           0.0003145,           0.0003145
                 589,           0.0087431,           0.0029013,                   0,             0.99889,             0.99952,             0.99494,             0.95035,           0.0070652,           0.0019098,                   0,            0.000298,            0.000298,            0.000298
                 590,           0.0088028,            0.002963,                   0,             0.99902,             0.99951,             0.99494,             0.94999,           0.0070621,           0.0019079,                   0,           0.0002815,           0.0002815,           0.0002815
                 591,           0.0086574,           0.0028788,                   0,             0.99902,             0.99951,             0.99494,             0.95034,           0.0070606,           0.0019064,                   0,            0.000265,            0.000265,            0.000265
                 592,           0.0086721,           0.0029026,                   0,             0.99903,             0.99951,             0.99494,             0.94998,           0.0070556,           0.0019043,                   0,           0.0002485,           0.0002485,           0.0002485
                 593,           0.0087479,           0.0029298,                   0,             0.99903,             0.99951,             0.99495,              0.9504,           0.0070533,           0.0019023,                   0,            0.000232,            0.000232,            0.000232
                 594,           0.0087184,            0.002883,                   0,             0.99904,             0.99951,             0.99494,             0.95032,            0.007049,           0.0019004,                   0,           0.0002155,           0.0002155,           0.0002155
                 595,           0.0086284,           0.0029094,                   0,             0.99914,              0.9996,             0.99495,             0.95034,           0.0070441,            0.001898,                   0,            0.000199,            0.000199,            0.000199
                 596,           0.0087058,           0.0028958,                   0,             0.99914,              0.9996,             0.99495,             0.95049,           0.0070409,           0.0018961,                   0,           0.0001825,           0.0001825,           0.0001825
                 597,           0.0085292,           0.0028343,                   0,             0.99914,             0.99962,             0.99495,             0.95042,           0.0070369,           0.0018941,                   0,            0.000166,            0.000166,            0.000166
                 598,           0.0086669,           0.0029285,                   0,             0.99913,             0.99963,             0.99495,             0.95039,           0.0070332,            0.001892,                   0,           0.0001495,           0.0001495,           0.0001495
                 599,           0.0085204,           0.0028643,                   0,             0.99912,             0.99963,             0.99495,             0.95048,           0.0070294,             0.00189,                   0,            0.000133,            0.000133,            0.000133
